Hulin, Jean Pierre
Hull, Robert
Hulse, Russell A.
Hummer, David Greybull
Hummer, Gerhard
Humphries, Stanley
Hungerford, Ed Vernon
Hunt, Earle R.
Hunt, Jeffrey
Hunt, Julian C.R.
Hunter, Larry Russel
Hunziker, Heinrich Erwin
Huo, Winifred M.
Huppert, Herbert E.
Hurlimann, Martin Dominik
Huse, David A.
Hussain, A.K.M. Fazle
Hussain, Zahid
Hussaini, Yousuff
Hussein, Mahir S.
Huston, Joey
Hutchinson, Ian H.
Huth, John
Hwa, Rudolph C.
Hwa, Terence
Hwang, Harold
Hwang, Robert
Hwang, Woei-Yann Pauchy
Hybertsen, Mark S.
Hyde-Wright, Charles Earl
Hynes, James (Casey) T.
Höfer, Ulrich
I, Lin
Iafrate, Gerald J.
Ice, Gene Emery
Ichimaru, Setsuno
Idzerda, Yves
Iglesias, Carlos A.
Ihm, Jisoon
Iijima, Sumio
Ikezi, Hiroyuki
Imai, Takashi
Imamoglu, Atac
Imbusch, George Francis
Imry, Yoseph
Inan, Umran
Incandela, Joseph
Indelicato, Paul
Ingersent, Kevin
Inguscio, Massimo
Innes, K. Keith
Intrator, Tom
Intriligator, Kenneth
Ioffe, Boris Lazarevich
Ioffe, Lev B.
Ippen, Erich P.
Iqbal, Zafar
Irena, Stankiewicz Jolanta
Irwin, John
Irwin, Kent
Isaac, Randall Duane
Isaacs, Eric D.
Isacker, Van
Isenberg, James Allen
Isgur, Nathan
Islam, Muhammad M.
Isler, Ralph Charles
Israel, Martin Henry
Israelachvili, Jacob Nissim
Itano, Wayne M.
Ivanov, Plamen Ch.
Iyer, Balasubramanian
Izumi, Nobuhiko
Jacak, Barbara V.
Jackel, Lawrence David
Jackiw, Roman W.
Jackson, Alan
Jackson, Bret E.
Jackson, Gerald Peter
Jackson, Harold E.
Jackson, Howard E.
Jackson, Kenneth A.
Jackson, Shirley Ann
Jackson, Thomas
Jackson, Warren Bruce
Jackson, William Morgan
Jacob, Maurice
Jacoboni, Carlo
Jacobs, Donald T.
Jacobs, Peter Martin
Jacobs, Ralph Raymond
Jacobs, Theodore A.
Jacobs, Verne L.
Jacobsen, Chris
Jacobson, Abram Robert
Jacobson, Allan Stanley
Jacobson, Theodore
Jacox, Marilyn Elizabeth
Jaeger, Heinrich Martin
Jaeger, Klaus Bruno
Jaffe, Charles
Jaffe, David E.
Jaffe, Robert Loren
Jagadish, Chennupati
Jaime, Marcelo
Jain, Jainendra Kumar
Jain, Ravinder K.
Jakobsson, Erik
Jalali, Bahram
Jaluria, Yogesh
James, Philip Benjamin
James, Ralph Boyd
Jamieson, Alexander MacRae
Janda, Kenneth C.
Jansen, Henri J. F.
Janssen, Michel
Janssens, Robert V.F.
Jarboe, Thomas R.
Jaros, John A.
Jarrell, Mark
Jarzynski, Christopher
Jasinski, Joseph Martin
Jasnow, David M.
Jassby, Daniel Lewis
Javanainen, Juha M.
Jawahery, Abolhassan
Jayaprakash, Ciriyam
Jean, Yanching Jerry
Jeanloz, Raymond
Jeffrey, William
Jelinski, Lynn Woodard
Jellinek, Julius
Jena, Purusottam
Jenekhe, Samson A
Jenkins, Elizabeth
Jensen, Hans Burkal
Jensen, Kevin L.
Jensen, Roderick V.
Jensen, Torkil Hesselberg
Jentschura, Ulrich D.
Jessen, Poul
Jeziorski, Bogumil
Jha, Sudhanshu S.
Jhe, Wonho
Ji, Chueng-Ryong
Ji, Hantao
Ji, Xiangdon
Jia, Quanxi
Jiang, HongWen
Jiang, Hongxing
Jiang, Samuel J.
Jiles, David Collingwoo
Jimenez, Javier S.
Jin, Changqing
Jin, Deborah Shiu-Lan
Jin, Kui-juan
Jin, Rongying
Jin, Sungho
Jinnai, Hiroshi
Joannopoulos, John Dimitrs
Johannes, Michelle D.
Johansson, Arne
Johansson, Borje
John, Sajeev
Johnsen, Rainer
Johnson, Alan
Johnson, Anthony M.
Johnson, Duane Douglas
Johnson, Fred M.
Johnson, James Norman
Johnson, Joseph Andrew
Johnson, Mark A.
Johnson, Mark Brian
Johnson, Mikkel Borlaug
Johnson, Noble Marshall
Johnson, Peter D.
Johnson, Philip Martin
Johnson, Robert A.
Johnson, Robert
Johnson, Ronald Ceci
Johnson, W. Neil
Johnston, David C.
Jolivette, Peter Lauson
Jonas, David
Jones, Alun Denry Wynn
Jones, Barbara
Jones, Barbara A.
Jones, Ieuan Rinallt
Jones, Kevin
Jones, Michael E.
Jones, Robert Edwin
Jones, Robert Rivers, Jr.
Jones, Thomas W.
Jonker, Berend Thomas
Jordan, Kenneth David
Jorgensen, James D.
Jortner, Joshua
Jose, Jorge V.
Joseph, Daniel D.
Joshi, Chandrashekhar Janardan
Jossem, E. Leonard
Jowett, John M.
Joyce, Glenn Russell
Joynt, Robert
Jozef van Leeuven, Johannes Maria
Judd, O'Dean
Judge, Darrell Lynn
Julian, Stephen R.
Julienne, Paul Sebastian
Jung, Chang Kee
Jung, Peter
Kaarsberg, Tina Marie
Kachru, Ravinder
Kagan, Cherie R.
Kagan, Harris P.
Kagan, Morton R.
Kaganovich, Igor
Kahn, Antoine
Kahn, Steven Michael
Kailasanath, Kazhikathra
Kais, Sabre
Kaiser, David
Kaiser, Ralf
Kaiser, Robin
Kaita, Robert
Kajino, Toshitaka
Kaku, Michio
Kalantar-Nayestanaki, Nasser
Kalia, Rajiv
Kalliadasis, Serafim
Kallin, Catherine
Kalmus, George Ernest
Kalmus, Peter I.P.
Kalogera, Vassiliki
Kaloper, Nemanja
Kalos, Malvin H.
Kamenev, Alex
Kamien, Randall David
Kamimura, Hiroshi
Kaminski, Adam
Kamionkowski, Marc P.
Kammel, Peter
Kammen, Daniel M.
Kane, Charles Lewis
Kaneda, Yukio
Kanter, Elliot Paul
Kao, Chi-Chang
Kao, Yi-Han
Kapetanakos, Christos A.
Kapitulnik, Aharon
Kaplan, David B.
Kaplan, David E.
Kapon, Eli
Kapral, Raymond Edward
Kapteyn, Henry Cornelius
Kapusta, Joseph I.
Karagozian, Ann Renee
Kardar, Mehran
Karim, Alamgir
Karle, Albrecht
Karma, Alain
Karna, Shashi P.
Karney, Charles Fielding Finch
Karniadakis, George Em
Kartheuser, Edward P. J.
Kas, Josef A.
Kasap, Safa
Kasevich, Mark A.
Kash, Jeffrey Alan
Kash, Kathleen
Kasianowicz, John
Kaski, Kimo
Kaspi, Victoria
Kass, Richard D.
Kassoy, David Robert
Kastor, David
Katine, Jordan
Katiyar, Ram S.
Kato, Reizo
Kato, Yoshiaki
Katsouleas, Thomas Christos
Katz, Howard
Katz, Jonathan
Katz, Joseph
Kaufman, James H.
Kaufmann, Eoton Neil
Kauppuila, Walter Eric
Kautz, Richard Lloyd
Kaviany, Massoud
Kaw, Predhiman K.
Kawai, Maki
Kaxiras, Efthimios
Kay, Bruce David
Kay, Eric
Kaye, Stanley Martin
Kayser, Boris Jules
Kazanas, Demosthenes
Kazmerski, Lawrence Lee
Keane, Declan F.
Kearns, Edward
Keblinski, Pawel J.
Keidar, Michael
Keil, Eberhard K.
Keister, Bradley D.
Keiter, Hellmut
Keller, Sarah L.
Kelley, Anne Myers
Kellogg, Gary Lee
Kelly, Henry C.
Kelton, Kenneth Franklin
Kemper, Kirby Wayne
Kendall, Henry W.
Kenkre, Vasudev Mangesh
Kennedy, Lawrence A.
Kennedy, T.A.
Kennedy, Thomas Albert
Kennefick, Daniel
Kent, Andrew David
Kent, Stephen
Kenyon, Scott J.
Kephart, Robert David
Kephart, Thomas
Kerr, Donald M.
Kerr, Robert M.
Kerschen, Edward J.
Kerstein, Alan Robert
Kerwin, Larkin
Kes, Peter
Kessler, David Alan
Kessler, Ernest G.
Kessler, J.O.
Ketchen, Mark B.
Keto, John W.
Kettell, Steven
Ketterle, Wolfgang
Keung, Wai-Yee
Kevan, Stephen D.
Kevrekidis, Panayotis
Key, Michael Hannam
Khakoo, Murtadha A.
Khanna, Faqir Chand
Khanna, Shiv
Kharzeev, Dmitri E.
Kheifets, Anatoli S.
Khitrova, Galina
Khokhlov, Alexei M.
Khomami, Bamin
Khomskii, Daniel
Khosla, Rajinder P.
Khurgin, Jacob
Kiang, Ching-Hwa
Kieda, David
Kiefl, Robert Francis
Kievsky, Alejandro
Kikkawa, James
Kilkenny, Joseph D.
Killian, Thomas
Kim, DaiSik
Kim, Jin K.
Kim, John J.
Kim, Kwang-Je
Kim, Mahn Won
Kim, Philip
Kim, Yong-Baek
Kim, Yong-Ki
Kim, Young-Kee
Kimble, H. Jeff
Kimerling, Lionel Cooper
Kimmel, Greg
Kimura, Yoshifumi
Kimura, Yoshitaka
Kinch, Michael Anthony
King, Hubert Ellis
King, James C.
King, John Gordon
King, William P.
Kingsley, Jack Dean
Kinney, Edward
Kinoshita, Kay
Kinsey, James L.
Kintner, Paul Marvin, Jr.
Kirby, Kate Page
Kirchner, Tom
Kirczenow, George
Kirk, Thomas Bernard Walter
Kirkby, David
Kirkpatrick, Douglas A.
Kirkpatrick, Edward S.
Kirkpatrick, Larry Dale
Kirkpatrick, Theodore Ross
Kirshner, Robert Paul
Kirson, Michael W.
Kirtley, John Robert
Kiryukhin, Valery D.
Kirz, Janos
Kishek, Rami
Kisker, David William
Kivelson, Margaret Galland
Kivelson, Steven Allan
Kivshar, Yuri S.
Kiwi, Miguel German
Klafter, Joseph
Klapwijk, Teunis Martien
Klaus, Klaus W.
Kleiber, Paul
Klein, Barry M.
Klein, Jacob
Klein, Joshua
Klein, Michael L.
Klein, Richard I
Klein, Spencer
Klein, William
Kleiser, Leonhard
Klemm, Richard Andrew
Klewicki, Joseph
Klima, Boaz
Klimeck, Gerhard
Klimenko, Sergey
Klimov, Victor I.
Klippenstein, Stephen Jacob
Klitzing, Von, Klaus
Klots, Cornerlius Ephraim
Kluge, Heinz-Jurgen
Kneipp, Katrin
Kneisel, Peter
Knight, Randall D.
Knill, Emmanuel H.
Knize, Randall
Knobloch, Edgar
Knotek, Michael L.
Knox, Lloyd E.
Knox, Wayne Harvey
Knudson, Marcus D.
Ko, Che-Ming
Koberstein, Jeffrey T.
Koch, Donald L.
Koch, Peter M.
Koch, Roger Hilsen
Koch, Volker
Kocharovskaya, Olga
Kodama, Ryosuke
Koel, Bruce E.
Koelling, Dale D.
Koenraad, Paul
Koepke, Mark Elwood
Kofman, Lev
Kogan, Vladimir G.
Kohl, John L.
Kojima, Haruo
Kokoouline, Viatcheslav
Kolata, James J.
Kolb, Charles E.
Kolodner, Paul R.
Kolomensky, Yury G.
Kondo, Jun
Konigsberg, Jacobo
Kono, Junichiro
Koochesfahani, Manoochehr M.
Koon, Norman C.
Koonin, Steven E.
Kopelman, Raoul
Koplik, Joel
Korepin, Vladimir E.
Kormos Buchwald, Diana L.
Kornfield, Julia A.
Korotky, Steven K.
Kortan, Ahmet Refik
Korytov, Andrey
Koshelev, Alexei Evgenievich
Koshiba, Masatoshi
Kosowsky, Arthur
Kossler, William John
Kostelecky, V. Alan
Kosterlitz, John M
Kostroun, Vaclav O.
Kotliar, B. Gabriel
Kotochigova, Svetlana
Kotschenreuther, Michael T.
Kotthaus, Jorg Peter
Kotwal, Ashutosh
Koumoutsakos, Petros
Kouveliotou, Chryssa
Kovar, Dennis G.
Kovchegov, Yuri
Kowalski, Stanley B.
Kox, Anne Jacob
Krafft, Geoffrey Arthur
Krakauer, Henry
Krane, Kenneth Saul
Krasheninnikov, Sergei I.
Krasny, Robert
Krausch, Georg
Krause, Jeffrey L.
Krause, Lucjan
Krauss, Lawrence M.
Krauss, Morris
Krauss, Todd D.
Kravchenko, Sergey
Krebs, James John
Krebs, Martha
Kremer, Kurt
Krennrich, Frank
Krieger, Allen Stephen
Krieger, Martin Harvey
Krim, Jacqueline
Krimigis, Stamatios M.
Krinsky, Samuel
Krisch, Jean Peck
Krishnamoorti, Ramanan
Krishnamurthy, V.
Krishnamurti, Ruby Ebisuzaki
Krishnan, Kannan M.
Kritz, Arnold H.
Krivanek, Ondrej L.
Kroll, I. Joseph
Krommes, John A
Kronberg, Philipp Paul
Kronfeld, Andreas S.
Kronik, Leeor
Krotscheck, Eckhard
Krstic, Predrag S
Krueger, Susan Takacs
Krushelnick, Karl
Krusin-Elbaum, Lia
Krusius, Matti
Kryder, Mark Howard
Krylov, Anna
Kuan, Tung-Sheng
Kubodera, Kuniharu
Kuczkowski, Robert L.
Kudrolli, Arshad
Kuech, Thomas Francis
Kuhn, Sebastian
Kuk, Young
Kulander, Kenneth Charles
Kulp, Daniel
Kumar, Krishna Subramanian
Kumar, Narendra
Kumar, Prem
Kumar, Sanat K.
Kunc, Joseph Anthony
Kunchur, Milind N.
Kundu, Mukul
Kung, Andrew H. C.
Kurfess, James Daniel
Kurizki, Gershon
Kurokawa, Shin-ichi
Kurths, Juergen
Kurtsiefer, Christian
Kurtz, Michael
Kusenko, Alexander
Kushner, Mark J.
Kusmartsev, Feodor V.
Kuti, Julius
Kuwata-Gonokami, Makoto
Kuyucak, Serdar
Kuzmich, Alexander M.
Kuzyk, Mark
Kwiat, Paul Gregory
Kwiatkowski, Kris
Kwiram, Alvin L.
Kwo, Jueinai
Kwok, Wai-Kwong
Kyrala, George
L'Huillier, Anne
La Haye, Robert J
Laane, Jaan
Labaune, Christine
LaBella, Vincent P.
LaBombard, Brian L.
Lach, Joseph T.
Lackner, Karl
Ladanyi, Branka Maria
Ladd, Anthony
Laflamme, Raymond
Lagally, Max G.
Lagendijk, Ad
Laguna, Pablo
Lahiri, Syamal Kumar
Lai, Ying-Cheng
Laibowitz, Robert B.
Lakhtakia, Akhlesh
Lakshminarayanan, Vasudevan
Lam, Nghi Quoc
Lamb, Donald Quincy
Lamb, Frederick K.
Lamb, Richard C.
Lambrecht, Walter R.L.
Lamoreaux, Steve Keith
Landau, Rubin Harold
Landen, Otto Lamotte
Lander, Gerard H.
Landman, Uzi
Landsberg, Greg L.
Lane, Kenneth D.
Langacker, Paul G.
Langdon, Allan B.
Lange, Andrew E.
Langer, Jerzy Marian
Lankford, Andrew J.
Lannin, Jeffrey S.
Lanzara, Alessandra
Lao, Lang L.
Lapidus, I Richard
Laradji, Mohamed
Larbalestier, David C.
Larkin, Michael I.
Larson, Bennett Charles
Larson, Daniel John
Larson, Ronald Gary
Lasheras, Juan C.
Lasinski, Barbara F.
Laszewski, Ronald Martin
Lathrop, Daniel Perry
Lattimer, James Michael
Lau, Silvanus S.
Lau, Yue-Ying
Laubert, Roman
Laughlin, Robert Bettes
Laughlin, Robert B.
Law, Bruce
Law, Chung King
Lawler, James Edward
Lawrence, Jonathan Mac
Laws, Priscilla W
Laxdal, Robert E.
Layer, Howard Paul
Layman, John W
Lazarian, Alex
Lazarus, Edward Alan
Lazzarini, Albert
Le Gal, Patrice
Leach, Sydney
Leal, Leslie Gary
Lebed, Andrei G.
Lebedev, Sergey
Lebedev, Valeri
Leboeuf, Jean-Noel Georges
Lebowitz, Norman R.
Leburton, Jean-Pierre
Lee, Dean J.
Lee, Dung-Hai
Lee, Edward Kyung-Chai
Lee, Edward Prentiss
Lee, El-Hang
Lee, I Yang
Lee, Jae Koo
Lee, Ka Yee C.
Lee, Kenneth
Lee, M. Howard
Lee, Mark
Lee, Patrick A.
Lee, Richard W.
Lee, Sang Joon
Lee, Seung
Lee, Seunghun
Lee, Shyh-Yuan
Lee, Siu Au
Lee, Timothy Joseph
Lee, Ting-Kuo
Lee, Tsung-Shung Harry
Lee, W. W.
Lee, Yoonseok
Lee, Yuan-Pern
Lee-Franzini, Juliet
Leemann, Christoph W.
Leemans, Wim Pieter
Leggett, Anthony James
LeGoues, Francoise K.
LeGrand, Donald George
Lehman, Donald R.
Lehmann, Kevin K.
Lehmberg, Robert Henry
Lehner, Luis
Lehnert, Konrad
Leibfried, Dietrich
Leibler, Stanislas
Leibowitz, Jack R.
Leigh, Robert G.
Leighton, Chris
Leitch, Michael J.
Leitner, David M.
Lele, Sanjiva Keshava
Lempert, Robert J
Lempert, Walter
Lennox, Arlene Judith
Lenz, Frieder
Leonard, Anthony
Leonard, Anthony W.
Lepage, Gerard Peter
Lerch, Irving A.
Lesar, Richard A.
Lesko, Kevin Thomas
Lester, Marsha I.
Lester, William Alexander, Jr
Lett, Paul David
Leung, Ka-Ngo
Levenson, Marc David
Leventhal, Marvin
Levi, Barbara Goss
Levi, Michael Edward
Levin, Frank S.
Levin, Ira W.
Levin, Ira W.
Levin, Janna
Levin, Kathryn
Levine, Barry Franklin
Levine, Herbert
Levine, Michael Jerry
Levine, Raphael D.
Levine, Zachary Howard
Levinger, Nancy Ellen
Levinson, Yehoshua
Levinton, Fred M.
Levis, Robert J.
Levy, Jeremy
Levy, Mel Philip
Levy, Peter Michael
Lewenstein, Maciej
Lewin, Walter H. G.
Lewis, Aaron
Lewis, Brenton Raymond
Lewis, George N.
Lewis, Jennifer
Lewis, Robert R.
Li, Bao-An
Li, Baowen
Li, Chikang
Li, Christopher
Li, Derun
Li, Dongqi
Li, Hui
Li, James Chen-Min
Li, Ju
Li, Ling-Fong
Li, Qi
Li, Qiang
Liang, Edison Parktak
Liang, Keng S.
Libby, Stephen Bernard
Liberman, Michael A.
Lichtenstadt, Jechiel
Lidar, Daniel
Liddle, James
Liebenberg, Donald H.
Lieber, Charles M.
Lieberman, Michael A.
Liebling, Steven L.
Liebovitch, Larry S.
Liewer, Paulett Creyke
Ligeti, Zoltan
Lightbody, John W.
Lightman, Alan P.
Likharev, Konstantin Konstantin
Lim, Edward C.
Lim, Teck-kah
Limon, Peter J.
Lin, Anthony Tung-hsu
Lin, Chii-Dong
Lin, Ching-Long
Lin, Eric
Lin, Hai Qing
Lin, Jingyu
Lin, Robert P.
Lin, Shawn-Yu
Lin, Sung-Piau
Lin, Yu
Lin, Zhihong
Linan, Amable
Lindau, Ingolf
Lindblom, Lee A.
Linden, Paul Frederick
Lindenberg, Katja
Lindgren, Ingvar Per Kare
Lindl, John Douglas
Lindle, Dennis W.
Lindsay, Stuart Martin
Ling, Xinsheng Sean
Lingenfelter, Richard Emery
Linnemann, James T.
Linsker, Ralph
Lipschultz, Bruce
Lipson, Jane E.G.
Lipton, Ronald
Lisa, Michael Annan
Liss, Tony Michael
Lister, Christopher J.
Lister, John
Lisy, James Michael
Litchinitser, Natalia M.
Litt, Lawrence
Litt, Morton
Littauer, Raphael M.
Littenberg, Laurence S.
Littlejohn, Robert Grayson
Littlewood, Peter B.
Litvinenko, Vladimir N
Litwin, Christof
Liu, Amy
Liu, Andrea Jo-Wei
Liu, Bai Xin
Liu, Chuan-Sheng
Liu, Feng
Liu, Hui Chun
Liu, J. Ping
Liu, Jia-ming
Liu, Jie
Liu, Joseph T. C.
Liu, Kai
Liu, Keh-Fei Frank
Liu, Kopin
Liu, Ying
Livingston, Arthur Eugene
llewellyn-smith, Christopher H.
Lloyd, Seth
Lobb, Christopher John
Lobkowicz, Frederick
Lockwood, David John
Lockyer, Nigel Stuart
Lodge, Timothy P.
Loesche, Mathias
Loew, Gregory A.
Logothetis, Eleftherios Mitiadis
Loh, Eugene C.
Lohse, David John
Lohse, Detlef
Loken, Stewart Christian
Lomdahl, Peter Sejersen
London, Richard A.
Long, Gabrielle Gibbs
Long, Gui
Long, Lyle
Longmire, Ellen
Longtin, Andre
Lonngren, Karl E.
Loo, Lynn
Lookman, Turab
Loong, Chun-Keung
Lopez, Jorge
Lopez, Jose Luis Moran
Lopez, Ramon E.
Lorenzon, Wolfgang
Loss, Daniel
Lotz, Bernard Andre
Louca, Despina A.
Louis, William C
Lounasmaa, Olli Viktor
Lousto, Carlos
Love, Sherwin T.
Lovelace, Richard V.E.
Lovinger, Andrew J.
Lowenstein, Derek Irving
Lowndes, Douglas Henderson
Loy, Michael M.T.
Lu, Chih-Yuan
Lu, H. Peter
Lu, Li
Lu, Toh-Ming
Lu, Zheng-Tian
Luban, Marshall
Lubell, Michael S.
Lubensky, Tom C.
Lubin, Philip I.
Luborsky, Fred Everett
Lucatorto, Thomas Benjamin
Luce, Timothy C
Luchini, Paolo
Ludlam, Thomas W.
Lueptow, Richard M.
Lugiato, Luigi A.
Luhmann, Neville Clinton, Jr
Luijten, Erik
Luk, Kam-Biu
Luke, Graeme
Luke, Michael
Lukens, James E.
Lukens, Patrick
Lukin, Mikhail
Lumpkin, Alexander Henderson
Lundberg, Byron Gene
Lundeen, Stephen R.
Lundgren, Thomas S.
Lundqvist, Bengt I.
Lundstrom, Mark Steven
Luntz, Alan Cooper
Luo, Li-Shi
Luryi, Serge
Luth, Vera G.
Luther, Gabriel
Luthey-Schulten, Zaida Ann
Luzar, Alenka
Lyding, Joseph W.
Lykken, Joseph David
Lynch, William Gregory
Lyneis, Claude M.
Lynn, Jeffrey Whidden
Lynn, Kelvin G.
Lyons, Kenneth B.
Lyons, Peter B.
Lysak, Robert
Lytle, Farrel Wayne
Lyyra, Marjatta A.
Ma, Chung-Pei M.
Ma, En
Ma, Ernest
Ma, Jianpeng
MacAdam, Keith Bradford
Macchiavelli, Augusto
MacDonald, Allan Hugh
MacFarlane, David Brian
Macfarlane, Roger Morton
MacGowan, Brian James
Machleidt, Ruprecht
Machta, Jonathan
Mackenzie, Andrew
Mackenzie, Paul Blanchard
Mackey, Michael C.
MacKinnon, Andy
MacKintosh, Frederick C.
MacLaughlin, Douglas E.
Macosko, Chris
Macrander, Albert
MacVicar, Margaret L. A.
Madaras, Ronald John
Madey, Richard
Madhukar, Anupam
Madison, Don Harvey
Madland, David G.
Madsen, Victor Arviel
Maekawa, Sadamichi
Magnaudet, Jacques
Maguire, Charles Felix
Mahajan, Swadesh Mitter
Mahanti, Subhendra Dev
Mahdavi, Mohamad Ali
Mahesh, Krishnan
Maiani, Luciano
Mailhiot, Christian
Maingi, Rajesh
Majeski, Richard
Majetich, Sara
Majewski, Jaroslaw
Majkrzak, Charles Francis
Majumdar, Chanchal Kumar
Majumder, Protik
Makhijani, Arjun
Makins, Naomi C.
Makri, Nancy
Makse, Hernan A.
Maksimchuk, Anatoly
Malamud, Ernest IIya
Maleki, Lute
Maley, Martin Paul
Malik, F Bary
Malik, Mujeeb R.
Malka, Victor
Mallik, Usha
Malloy, Margaret
Malmuth, Norman David
Malozemoff, Alexis P.
Mamin, H. Jonathon
Mancini, Roberto C.
Mandelbrot, Benoit B.
Mandelis, Andreas
Mandich, Mary L.
Mandrus, David G.
Manheimer, Wallace M.
Manickam, Janardhan
Mann, William Anthony
Mannhart, Jochen
Manogue, Corinne Alison
Manohar, Aneesh V.
Manousakis, Efstratios
Mansour, Nagi Nicholas
Mantese, Joseph V.
Mantica, Paul
Mantsch, Paul
Mao, Ho Kwang
Mao, Zhiqiang
Maple, M. Brian
Marburger, John H., III
Marchesoni, Fabio
Marchetti, Alfred Paul
Marchetti, M. Cristina
Marciano, William Joseph
Marcucci, Laura E.
Marcus, Andrew H.
Marcus, Charles M.
Marcus, Philip Stephen
Marder, Michael P.
Marder, Seth R.
Margaritondo, Giorgio
Margon, Bruce H.
Marinero, Ernesto E.
Markert, John
Marko, John Frederick
Markoff, Sera
Marks, Laurence Daniel
Marlow, Daniel Robert
Marmar, Earl S.
Marolf, Donald
Maron, Yitzhak
Marriner, John Piper
Marsh, Gerald E.
Marshak, Marvin Lloyd
Marshalek, Eugene Richard
Marshall, Alan G.
Marston, John
Martel, Richard
Martensson, Nils
Martin, David C.
Martin, Nicholas Leon Semple
Martin, Piero
Martin, Richard F., Jr.
Martin, Richard McFadden
Martin, Stephen
Martinez, Gérard Claude
Martinez, Joseph V.
Martinez, Todd J.
Martinez-Miranda, Luz
Martinis, John M.
Martins, Jose Luis
Martinson, Indrek
Martoff, C. Jeff
Marusic, Ivan
Marx, Gyvrgy Miklos
Marx, Jay N.
Marx, Michael D.
Marzari, Nicola
Mascarenhas, Angelo
Maschke, Alfred W.
Masek, George Edward
Mashimo, Tsutomu
Maslov, Dmitri
Masnou-Seeuws, Francoise
Mason, Bruce
Mason, Glenn Marggraf
Mason, Thomas G.
Mason, Thomas E.
Masuda, Yoshika
Matalon, Moshe
Mate, Charles Mathew
Mateja, John
Mather, John C.
Mathews, Grant James
Mathur, Neil D.
Matis, Howard S.
Matkowsky, Bernard Judah
Matsen, Mark W.
Matsika, Spiridoula C.
Matsuzawa, Michio
Matthaeus, William Henry
Matthews, Dennis L.
Matthews, James M.
Matthews, John Albert James
Matthews, June Lorraine
Mattice, Wayne Lee
Mattoussi, Hedi
Matveev, Konstantin
Matzen, M. Keith
Matzner, Richard Alfred
Mauel, Michael E.
Maurer, Robert D.
Mavalvala, Nergis
Mavrikakis, Manos
Mawhinney, Robert D.
Maxey, Martin R
May, Michael M.
Mayer, Frederick J.
Mayes, Anne M
Maynard, Julian Decatur
Mazenko, Gene F.
Mazin, Igor Ilich
Mazo, Robert Marc
Mazumdar, Sumitendra
Mazur, Eric
Mazzucato, Ernesto
McBride, Duncan Eldridge
McBride, Patricia L.
McCall, Benjamin
McCall, Samuel L.
McCammon, Dan
McCammon, James Andrew
McCarthy, James S.
McCarthy, Michael
McCarthy, Robert L.
McCartney, Matha R.
McCarty, Kevin F.
McClelland, David
McClelland, Gary Miles
McClelland, Jabez Jenkins
McClelland, John B.
McComas, David
McConkey, John William
McCormack, Elizabeth F.
McCoy, Anne
McCray, Patrick
McCrory, Robert Lee
McCurdy, Clyde William
McDermott, Lillian C.
McDonald, Donald G.
McDonald, J. Douglas
McDonald, Joseph Charles
McDonald, Kirk Thomas
McEnery, Julie
McEuen, Paul L
McFadden, Geoffrey B.
McFarland, Kevin S.
McFeely, Fenton Read
McGaughey, Patrick L.
McGinnis, David Paul
McGuire, James H.
Mcguire, Kevin M.
McGuire, Stephen C.
McGurn, Arthur Robert
McIlrath, Thomas James
McIntyre, Peter Mastin
McIrvine, Edward Charles
McKee, Christopher Fulton
McKee, Rodney A
McKee, Jr, George
McKeever, Stephen
McKenna, Gregory B.
McKeown, Robert D.
McKibben, Robert Bruce
McKinley, Gareth
McKinstrie, Colin
McLaughlin, Gail C.
McLeish, Tom
McLerran, Larry D.
McMahan, Andrew K.
McMahan, Margaret A. Norris
McMichael, Robert D.
McMorrow, Desmond
McNaughton, Michael Walford
McNeil, Laurie Elizabeth
McQueeney, Robert
McWilliams, Roger
Mead, C. Alden
Mead, William Charles
Meakin, Paul
Mecking, Bernhard Alfred
Meerson, Baruch
Megaridis, Constantine
Meger, Robert Alfred
Mehl, Michael John
Mehlhorn, Thomas
Mehta, Anita
Meiburg, Eckart Heinz
Meier, Dale Joseph
Meier, Robert R.
Meijer, Paul H.E.
Meinhart, Carl
Meir, Yigal
Meisel, Mark W.
Meisner, Gregory P.
Meiss, James Donald
Meissner, Ulf G.
Meixner, Joseph
Mekjian, Aram Zareh
Mele, Eugene J
Melia, Fulvio
Mellen(Deceased), Robert Harrison
Melloch, Michael Raymond
Melnichenko, Yuri B
Melnitchouk, Wolodymyr
Melott, Adrian Lewis
Meltzer, David E.
Melville, Wallace Kendal
Menard, Jonathan
Mendez, Emilio Eugenio
Menendez, Jose
Menendez, Manuel G.
Meneveau, Charles
Meng, Jie
Menikov, Kirill
Menon, Narayanan
Menoni, Carmen
Menyuk, Curtis
Merkle, Karl L.
Merlin, Roberto Daniel
Merlino, Robert Louis
Merminga, Nikolitsa
Merritt, Frank S.
Merts, Althel Lavelle
Merz, James L.
Meserve, RIchard A.
Meshkov, Natalia Kalfe
Messier, Mark D.
Messiter, Arthur F.
Mestre, Jose
Meszaros, Peter I.
Metiu, Horia
Meunier, Vincent
Mewaldt, Richard A.
Meyer, Bradley Stewart
Meyer, Curtis A
Meyer, Fred Wolfgang
Meyer, Gerhard
Meyer, Hans-Otto
Meyer, Jerry Richard
Meyer, Robert B.
Meyer, Stephan S
Meyerhofer, David Dietrich
Meyers, Marc
Meyers, Peter Daniel
Meyerson, Bernard S.
Meystre, Pierre
Mezei, Ferenc
